id,nombre,precio,cantidad,en_stock,fecha_ingreso
12713,Tarjeta de Video Modelo 770,714.27,34,si,2025-05-23
12714,Smartwatch Modelo 751,1276.25,10,si,2025-02-25
12715,Smartwatch Modelo 289,1988.5,42,si,2025-03-06
12716,Auriculares Modelo 111,1769.21,14,si,2025-05-21
12717,Tablet Modelo 848,1617.89,20,si,2025-04-23
12718,Mouse Modelo 880,1260.79,45,si,2025-04-18
12719,Joystick Modelo 471,1088.03,45,si,2025-02-10
12720,Escaner Modelo 970,1388.56,48,si,2025-06-01
12721,Parlantes Modelo 617,1734.09,38,si,2025-06-14
12722,Auriculares Modelo 672,477.72,0,no,2025-01-30
12723,SSD Externo Modelo 488,722.8,25,si,2025-02-23
12724,Escaner Modelo 827,364.4,5,si,2025-05-15
12725,Consola de Juegos Modelo 116,1372.07,21,si,2025-04-23
12726,Router Modelo 171,943.87,12,si,2025-06-17
12727,Impresora Modelo 127,1301.66,4,si,2025-06-15
12728,Impresora Modelo 668,1013.93,18,si,2025-04-11
12729,Impresora Modelo 818,129.78,10,si,2025-04-02
12730,Impresora Modelo 340,659.31,32,si,2025-04-29
12731,Tarjeta Madre Modelo 179,558.22,6,si,2025-02-01
12732,Impresora Modelo 246,589.96,7,si,2025-05-11
12733,Proyector Modelo 105,1813.87,35,si,2025-05-18
12734,Joystick Modelo 997,1755.19,39,si,2025-05-29
12735,Parlantes Modelo 824,1375.39,43,si,2025-06-04
12736,Smartwatch Modelo 502,728.32,29,si,2025-04-06
12737,Adaptador Bluetooth Modelo 896,1378.53,38,si,2025-03-20
12738,Joystick Modelo 368,720.79,49,si,2025-06-12
12739,Hub USB Modelo 281,689.73,14,si,2025-04-06
12740,Impresora Modelo 316,431.21,16,si,2025-02-25
12741,Mouse Modelo 419,235.03,45,si,2025-03-02
12742,Teclado Modelo 662,331.4,17,si,2025-03-27
12743,Escaner Modelo 903,450.59,21,si,2025-05-27
12744,Parlantes Modelo 802,1139.68,24,si,2025-06-02
12745,Laptop Modelo 892,484.93,9,si,2025-03-16
12746,Teclado Modelo 224,663.9,30,si,2025-06-01
12747,Adaptador Bluetooth Modelo 364,237.9,48,si,2025-05-24
12748,Parlantes Modelo 351,313.52,6,si,2025-02-08
12749,Mouse Modelo 346,266.54,34,si,2025-06-12
12750,Smartwatch Modelo 998,166.33,41,si,2025-02-03
12751,Smartwatch Modelo 803,1549.11,8,si,2025-07-21
12752,Auriculares Modelo 717,30.6,38,si,2025-01-26
12753,Cooler Modelo 970,1591.97,41,si,2025-05-06
12754,Camara IP Modelo 471,655.07,1,si,2025-03-07
12755,Proyector Modelo 806,1947.76,10,si,2025-04-13
12756,Mouse Modelo 830,655.14,27,si,2025-03-22
12757,Router Modelo 318,1451.26,13,si,2025-07-10
12758,Camara IP Modelo 584,1841.45,10,si,2025-02-23
12759,SSD Externo Modelo 680,407.72,43,si,2025-05-07
12760,Disco Duro Modelo 749,242.63,23,si,2025-03-04
12761,Joystick Modelo 911,386.07,41,si,2025-03-27
12762,Auriculares Modelo 235,1407.87,22,si,2025-02-13
12763,Camara IP Modelo 462,954.5,41,si,2025-05-09
12764,Procesador Modelo 891,1554.86,5,si,2025-01-31
12765,Router Modelo 969,1577.22,30,si,2025-02-10
12766,Teclado Modelo 624,1080.11,39,si,2025-05-01
12767,Escaner Modelo 225,1020.95,41,si,2025-03-21
12768,Router Modelo 565,110.14,30,si,2025-06-16
12769,Webcam Modelo 873,915.58,30,si,2025-06-12
12770,Router Modelo 241,1252.15,19,si,2025-04-22
12771,Router Modelo 258,988.99,34,si,2025-03-08
12772,SSD Externo Modelo 651,1811.41,21,si,2025-01-28
12773,Parlantes Modelo 418,230.41,24,si,2025-07-06
12774,Joystick Modelo 532,796.17,0,no,2025-05-30
12775,SSD Externo Modelo 617,131.1,36,si,2025-05-10
12776,Joystick Modelo 393,976.03,9,si,2025-06-26
12777,Smartphone Modelo 191,913.02,15,si,2025-02-01
12778,Adaptador Bluetooth Modelo 497,1759.82,43,si,2025-02-20
12779,Tarjeta Madre Modelo 379,968.83,18,si,2025-02-27
12780,Monitor Modelo 973,938.83,4,si,2025-03-06
12781,SSD Externo Modelo 376,230.78,45,si,2025-07-04
12782,Microfono Modelo 750,1595.17,15,si,2025-03-03
12783,Escaner Modelo 842,931.91,3,si,2025-07-15
12784,Impresora Modelo 178,396.08,3,si,2025-02-01
12785,Consola de Juegos Modelo 637,749.0,9,si,2025-06-21
12786,Tablet Modelo 152,1464.25,49,si,2025-05-28
12787,Fuente de Poder Modelo 667,1615.38,46,si,2025-04-25
12788,Tablet Modelo 342,196.12,36,si,2025-03-01
12789,Router Modelo 165,536.79,45,si,2025-03-17
12790,Webcam Modelo 952,1486.59,10,si,2025-05-06
12791,Case Modelo 363,874.42,49,si,2025-01-29
12792,SSD Externo Modelo 288,919.1,22,si,2025-03-24
12793,Teclado Modelo 664,1332.31,20,si,2025-03-29
12794,Tarjeta Madre Modelo 741,632.25,0,no,2025-04-08
12795,Smartphone Modelo 501,955.9,36,si,2025-05-08
12796,Cooler Modelo 469,836.54,14,si,2025-02-21
12797,Procesador Modelo 172,1899.79,24,si,2025-06-02
12798,Tarjeta de Video Modelo 128,106.91,38,si,2025-07-04
12799,Webcam Modelo 452,277.47,38,si,2025-04-04
12800,Auriculares Modelo 596,1374.64,37,si,2025-06-17
12801,Adaptador Bluetooth Modelo 321,1072.02,44,si,2025-05-25
12802,Escaner Modelo 129,171.0,8,si,2025-07-22
12803,SSD Externo Modelo 314,727.07,18,si,2025-05-25
12804,Memoria RAM Modelo 871,197.21,20,si,2025-03-05
12805,Joystick Modelo 511,1387.12,38,si,2025-02-09
12806,Router Modelo 164,923.38,11,si,2025-04-18
12807,Tarjeta Madre Modelo 712,833.36,49,si,2025-07-05
12808,Procesador Modelo 367,127.2,13,si,2025-04-24
12809,Auriculares Modelo 901,621.29,9,si,2025-05-21
12810,Hub USB Modelo 612,1862.97,29,si,2025-04-12
12811,Microfono Modelo 160,1257.17,29,si,2025-02-09
12812,Tarjeta de Video Modelo 164,1139.62,7,si,2025-04-20
12813,Microfono Modelo 358,474.63,28,si,2025-03-06
12814,Hub USB Modelo 663,1776.38,20,si,2025-07-06
12815,Tarjeta de Video Modelo 741,1411.85,48,si,2025-02-13
12816,Auriculares Modelo 895,896.43,14,si,2025-01-31
12817,Case Modelo 457,844.6,33,si,2025-05-14
12818,Teclado Modelo 804,1262.07,47,si,2025-03-14
12819,Fuente de Poder Modelo 464,1403.61,34,si,2025-06-23
12820,Camara IP Modelo 385,939.94,39,si,2025-03-25
12821,Microfono Modelo 914,1957.15,36,si,2025-05-01
12822,Proyector Modelo 235,1249.83,44,si,2025-04-21
12823,Webcam Modelo 114,1976.2,36,si,2025-06-17
12824,Fuente de Poder Modelo 361,1595.7,5,si,2025-03-27
12825,Memoria RAM Modelo 631,1191.68,22,si,2025-06-07
12826,Webcam Modelo 969,1519.75,27,si,2025-03-17
12827,Disco Duro Modelo 766,574.71,46,si,2025-03-31
12828,Impresora Modelo 846,1183.67,40,si,2025-07-14
12829,Router Modelo 437,1293.49,16,si,2025-02-20
12830,Monitor Modelo 154,1468.52,12,si,2025-05-20
12831,Joystick Modelo 363,679.75,6,si,2025-06-08
12832,SSD Externo Modelo 143,761.74,45,si,2025-04-22
12833,Router Modelo 480,310.08,25,si,2025-03-30
12834,Proyector Modelo 291,1432.84,19,si,2025-05-04
12835,Fuente de Poder Modelo 724,1461.02,42,si,2025-05-19
12836,Camara IP Modelo 498,1482.0,19,si,2025-05-06
12837,Parlantes Modelo 779,443.34,25,si,2025-03-09
12838,Consola de Juegos Modelo 463,1141.05,23,si,2025-03-14
12839,Monitor Modelo 387,1886.49,45,si,2025-05-27
12840,Router Modelo 307,1087.97,0,no,2025-04-07
12841,Memoria RAM Modelo 386,578.22,44,si,2025-06-18
12842,Microfono Modelo 271,1688.61,19,si,2025-05-01
12843,Escaner Modelo 256,1057.37,33,si,2025-04-21
12844,Smartwatch Modelo 311,96.67,31,si,2025-03-14
12845,Microfono Modelo 436,958.32,26,si,2025-06-15
12846,Webcam Modelo 410,666.62,27,si,2025-02-27
12847,Tablet Modelo 811,610.66,10,si,2025-02-19
12848,Joystick Modelo 777,872.64,19,si,2025-06-06
12849,Monitor Modelo 361,462.65,13,si,2025-05-04
12850,Disco Duro Modelo 564,954.94,36,si,2025-02-18
12851,Smartwatch Modelo 158,1777.8,1,si,2025-06-29
12852,Webcam Modelo 593,1478.46,21,si,2025-05-09
12853,Webcam Modelo 410,1651.6,11,si,2025-05-23
12854,Cooler Modelo 450,1932.3,26,si,2025-04-04
12855,Memoria RAM Modelo 808,1703.04,38,si,2025-04-19
12856,Smartphone Modelo 197,1538.8,44,si,2025-07-01
12857,Adaptador Bluetooth Modelo 353,345.06,19,si,2025-05-15
12858,Mouse Modelo 558,1955.3,7,si,2025-04-27
12859,Parlantes Modelo 283,444.02,48,si,2025-07-08
12860,Auriculares Modelo 794,47.08,21,si,2025-02-25
12861,Laptop Modelo 205,1675.9,25,si,2025-07-07
12862,Cooler Modelo 848,1703.67,19,si,2025-06-04
12863,Laptop Modelo 372,11.66,41,si,2025-07-07
12864,Tarjeta Madre Modelo 787,973.7,22,si,2025-05-18
12865,Memoria RAM Modelo 102,1466.72,1,si,2025-07-14
12866,Cooler Modelo 287,1296.8,28,si,2025-07-15
12867,Consola de Juegos Modelo 426,1956.61,24,si,2025-04-17
12868,Cooler Modelo 817,1728.26,43,si,2025-02-23
12869,Tablet Modelo 457,192.05,33,si,2025-06-30
12870,Tarjeta de Video Modelo 525,1989.62,15,si,2025-06-16
12871,Teclado Modelo 109,1481.27,7,si,2025-07-03
12872,Impresora Modelo 296,788.1,15,si,2025-03-16
12873,Tarjeta Madre Modelo 719,257.14,24,si,2025-06-17
12874,Cooler Modelo 665,1090.59,28,si,2025-02-17
12875,Teclado Modelo 427,398.02,23,si,2025-07-12
12876,Mouse Modelo 942,1114.83,12,si,2025-07-22
12877,Memoria RAM Modelo 784,1009.78,35,si,2025-04-21
12878,Proyector Modelo 949,252.56,22,si,2025-03-08
12879,Monitor Modelo 537,325.21,25,si,2025-03-12
12880,Case Modelo 815,1594.82,48,si,2025-05-31
12881,SSD Externo Modelo 172,229.19,35,si,2025-01-31
12882,Joystick Modelo 824,77.5,13,si,2025-05-10
12883,Camara IP Modelo 683,1310.81,4,si,2025-04-11
12884,Proyector Modelo 914,1428.87,2,si,2025-07-24
12885,Smartphone Modelo 295,460.39,2,si,2025-02-13
12886,Smartwatch Modelo 140,1838.04,48,si,2025-06-13
12887,Adaptador Bluetooth Modelo 185,227.78,8,si,2025-05-08
12888,Joystick Modelo 594,742.77,37,si,2025-02-21
12889,SSD Externo Modelo 879,1425.44,15,si,2025-06-19
12890,Cooler Modelo 516,905.28,30,si,2025-04-01
12891,Microfono Modelo 172,431.72,42,si,2025-06-08
12892,Disco Duro Modelo 894,515.48,6,si,2025-06-02
12893,Teclado Modelo 765,1663.03,43,si,2025-01-31
12894,Teclado Modelo 944,974.04,47,si,2025-05-20
12895,Procesador Modelo 766,1538.28,4,si,2025-02-23
12896,Joystick Modelo 585,95.13,34,si,2025-02-27
12897,Case Modelo 248,652.67,29,si,2025-04-17
12898,Joystick Modelo 918,1384.12,43,si,2025-07-20
12899,Procesador Modelo 371,1091.71,11,si,2025-04-24
12900,SSD Externo Modelo 393,1628.73,42,si,2025-03-05
12901,Procesador Modelo 262,468.32,13,si,2025-03-13
12902,Impresora Modelo 818,1239.77,33,si,2025-07-01
12903,Auriculares Modelo 956,652.92,46,si,2025-06-26
12904,Procesador Modelo 760,974.56,2,si,2025-02-28
12905,Laptop Modelo 251,1417.17,23,si,2025-04-29
12906,Fuente de Poder Modelo 862,508.38,10,si,2025-02-11
12907,Microfono Modelo 966,1161.49,1,si,2025-02-03
12908,Tablet Modelo 177,507.7,14,si,2025-03-31
12909,Impresora Modelo 372,1117.6,6,si,2025-04-02
12910,Hub USB Modelo 890,1368.41,50,si,2025-02-05
12911,Case Modelo 973,408.47,15,si,2025-07-24
12912,Camara IP Modelo 974,69.0,4,si,2025-05-28
12913,Microfono Modelo 727,910.47,26,si,2025-05-13
12914,Impresora Modelo 432,88.4,10,si,2025-03-31
12915,Camara IP Modelo 466,1840.61,18,si,2025-07-15
12916,Proyector Modelo 849,1845.19,24,si,2025-02-16
12917,Camara IP Modelo 428,948.27,39,si,2025-03-17
12918,Camara IP Modelo 428,1422.42,46,si,2025-03-19
12919,Webcam Modelo 645,102.31,47,si,2025-04-21
12920,Proyector Modelo 248,466.67,10,si,2025-07-08
12921,Laptop Modelo 510,145.49,32,si,2025-06-17
12922,Parlantes Modelo 496,50.87,6,si,2025-04-16
12923,Escaner Modelo 166,667.35,21,si,2025-02-27
12924,Case Modelo 125,650.91,25,si,2025-07-03
12925,Escaner Modelo 269,1079.22,39,si,2025-02-18
12926,Smartwatch Modelo 704,930.85,13,si,2025-03-09
12927,Camara IP Modelo 596,1848.27,41,si,2025-03-06
12928,Escaner Modelo 939,581.49,42,si,2025-05-26
12929,Laptop Modelo 343,1268.72,30,si,2025-01-26
12930,Router Modelo 187,557.5,21,si,2025-05-03
12931,Teclado Modelo 928,132.28,17,si,2025-07-15
12932,Memoria RAM Modelo 163,783.65,4,si,2025-06-04
12933,Cooler Modelo 783,787.35,40,si,2025-02-16
12934,Teclado Modelo 226,1524.1,17,si,2025-04-07
12935,Microfono Modelo 135,399.2,47,si,2025-05-14
12936,Disco Duro Modelo 375,677.3,39,si,2025-06-09
12937,SSD Externo Modelo 260,424.12,3,si,2025-05-21
12938,Smartphone Modelo 743,713.03,8,si,2025-07-07
12939,Impresora Modelo 445,71.27,24,si,2025-05-20
12940,Cooler Modelo 426,328.23,43,si,2025-06-24
12941,Memoria RAM Modelo 824,1192.88,10,si,2025-05-26
12942,Monitor Modelo 290,1733.8,18,si,2025-04-30
12943,Auriculares Modelo 352,1752.24,1,si,2025-04-09
12944,Monitor Modelo 882,1631.39,46,si,2025-07-11
12945,Adaptador Bluetooth Modelo 851,1082.28,8,si,2025-07-09
12946,Escaner Modelo 321,1161.81,46,si,2025-01-29
12947,Microfono Modelo 447,1237.62,2,si,2025-07-01
12948,Monitor Modelo 546,1186.66,32,si,2025-02-16
12949,Escaner Modelo 689,996.35,40,si,2025-03-11
12950,Joystick Modelo 830,1743.6,1,si,2025-07-01
12951,SSD Externo Modelo 745,552.18,5,si,2025-03-26
12952,Webcam Modelo 463,405.38,43,si,2025-05-23
12953,Cooler Modelo 927,1875.04,22,si,2025-05-20
12954,Adaptador Bluetooth Modelo 857,170.41,7,si,2025-03-16
12955,Teclado Modelo 645,1686.37,8,si,2025-03-06
12956,Procesador Modelo 719,184.01,43,si,2025-04-29
12957,Memoria RAM Modelo 945,772.4,8,si,2025-04-14
12958,Fuente de Poder Modelo 373,1445.72,44,si,2025-03-31
12959,Mouse Modelo 191,1468.38,49,si,2025-03-28
12960,Auriculares Modelo 135,1643.53,13,si,2025-04-20
12961,Router Modelo 638,113.43,6,si,2025-03-27
12962,Memoria RAM Modelo 219,972.25,0,no,2025-04-27
12963,Monitor Modelo 170,1676.79,12,si,2025-05-01
12964,Camara IP Modelo 238,1829.41,13,si,2025-03-17
12965,Monitor Modelo 325,806.98,23,si,2025-04-12
12966,Smartwatch Modelo 537,206.12,45,si,2025-06-15
12967,Camara IP Modelo 596,1348.01,1,si,2025-07-21
12968,Proyector Modelo 946,439.54,42,si,2025-03-19
12969,Microfono Modelo 650,354.59,6,si,2025-03-01
12970,Mouse Modelo 204,1359.16,38,si,2025-02-26
12971,Consola de Juegos Modelo 244,105.55,46,si,2025-06-18
12972,Hub USB Modelo 724,1951.73,6,si,2025-05-22
12973,Joystick Modelo 614,612.26,1,si,2025-02-12
12974,Memoria RAM Modelo 538,564.09,21,si,2025-04-13
12975,SSD Externo Modelo 570,1335.91,29,si,2025-04-20
12976,Smartwatch Modelo 502,959.16,38,si,2025-02-09
12977,Adaptador Bluetooth Modelo 718,1560.75,42,si,2025-06-11
12978,Parlantes Modelo 146,1605.12,49,si,2025-03-25
12979,Escaner Modelo 213,410.12,11,si,2025-05-18
12980,Parlantes Modelo 444,82.47,6,si,2025-05-05
12981,Microfono Modelo 591,730.61,7,si,2025-06-03
12982,Hub USB Modelo 819,206.06,24,si,2025-05-08
12983,Webcam Modelo 630,1081.85,13,si,2025-02-19
12984,Webcam Modelo 235,1571.62,17,si,2025-03-17
12985,Camara IP Modelo 903,461.54,18,si,2025-06-30
12986,Cable HDMI Modelo 950,353.19,28,si,2025-03-29
12987,Joystick Modelo 452,445.31,17,si,2025-03-29
12988,Cooler Modelo 141,1735.07,17,si,2025-06-12
12989,Cooler Modelo 796,1451.02,32,si,2025-05-11
12990,Smartwatch Modelo 340,470.56,46,si,2025-02-20
12991,Memoria RAM Modelo 399,1179.32,22,si,2025-05-01
12992,Laptop Modelo 402,692.53,35,si,2025-04-01
12993,Joystick Modelo 675,754.09,32,si,2025-01-27
12994,Consola de Juegos Modelo 932,150.07,27,si,2025-02-21
12995,SSD Externo Modelo 224,1826.68,13,si,2025-06-03
12996,Smartwatch Modelo 387,1199.61,46,si,2025-02-23
12997,Consola de Juegos Modelo 900,1618.19,15,si,2025-04-21
12998,Parlantes Modelo 913,17.07,48,si,2025-02-06
12999,Procesador Modelo 930,1754.06,6,si,2025-07-06
